price_change, adress, living_area, district, final_price, land_area, date_sold
Victor Balcks väg 187; 4 rum, 90 + 61 m²; Villa, Tallkrogen; 566 m² tomt; 15 apr 2013; +0,6%; 3 975 000 kr
Lemmings väg 4; 5 rum, 77 + 77 m²; Villa, Tallkrogen; 440 m² tomt; 15 apr 2013; +0,0%; 4 800 000 kr
Kulstötarvägen 1; 70 + 70 m²; Villa, Enskede; 466 m² tomt; 5 mar 2013; —; 991 000 kr
Mölnbackavägen 4; 5 rum, 82 + 66 m²; Villa, Stureby; 656 m² tomt; 27 apr 2013; -8,1%; 5 700 000 kr
Viborgska vägen 25; 6 rum, 81 + 42 m²; Villa, Enskedefältet; 412 m² tomt; 24 apr 2013; +5,1%; 5 150 000 kr
Handelsvägen 85; 4 rum, 138 + 22 m²; Villa, Enskede; 778 m² tomt; 5 apr 2013; +14,6%; 5 100 000 kr
Lessebovägen 145; 7 rum, 220 + 50 m²; Villa, Enskede; 1 867 m² tomt; 3 apr 2013; +0,6%; 8 800 000 kr
Revisorsvägen 7; 7 rum, 192 + 40 m²; Villa, Enskede Gård; 744 m² tomt; 22 apr 2013; +0,0%; 7 000 000 kr
Margaretavägen 47; 5 rum, 90 + 35 m²; Villa, Gamla Enskede; 146 m² tomt; 20 apr 2013; +8,6%; 6 625 000 kr
Victor Balcks väg 183; 104 + 61 m²; Villa, Enskede; 566 m² tomt; 2 apr 2013; —; 4 650 000 kr
Fållnäsgatan 50; 3 rum, 72 + 40 m²; Villa, Svedmyra; 485 m² tomt; 4 apr 2013; +7,8%; 4 850 000 kr
Rapphönsvägen 35; 7 rum, 85 + 85 m²; Villa, Enskede; 467 m² tomt; 27 mar 2013; -6,0%; 4 225 000 kr
Fagerängskrokarna 64; 128 + 45 m²; Villa, Enskede; 757 m² tomt; 15 mar 2013; —; 5 750 000 kr
Gamla Dalarövägen 12; 6 rum, 133 + 71 m²; Villa, Enskededalen; 563 m² tomt; 22 mar 2013; -4,1%; 5 750 000 kr
Maratonvägen 114; 3 rum, 64 + 64 m²; Villa, Enskede; 526 m² tomt; 2 apr 2013; +4,2%; 3 100 000 kr
Tryffelgränd 12; 120 + 60 m²; Villa, Enskede; 587 m² tomt; 8 feb 2013; —; 6 300 000 kr
Finska gatan 18; 6 rum, 138 + 74 m²; Villa, Enskede; 473 m² tomt; 15 mar 2013; -3,8%; 5 750 000 kr
Svedmyrastigen 24; 3 rum, 72 + 40 m²; Villa, Enskede; 500 m² tomt; 8 apr 2013; -1,9%; 4 900 000 kr
Forstmästarvägen 17; 85 + 124 m²; Villa, Enskede; 681 m² tomt; 15 mar 2013; —; 5 375 000 kr
Götaforsvägen 78; 5 rum, 113 m²; Villa, Stureby; 35 841 kr/m²; 29 mar 2013; +1,4%; 4 050 000 kr
Dorpatsvägen 19; 4 rum, 92 + 62 m²; Villa, Enskedefältet; 564 m² tomt; 25 mar 2013; +8,4%; 6 425 000 kr
Sandsborgsvägen 5; 6 rum, 120 + 65 m²; Villa, Gamla Enskede; 523 m² tomt; 30 nov 2012; -1,5%; 6 600 000 kr
Herrhagsvägen 27; 5 rum, 88 + 44 m²; Villa, Svedmyra; 485 m² tomt; 20 mar 2013; -2,2%; 4 400 000 kr
Svampvägen 112; 6 rum, 123 + 61 m²; Villa, Gamla Enskede; 667 m² tomt; 18 mar 2013; -2,7%; 7 300 000 kr
Handelsvägen 65; 6 rum, 105 + 102 m²; Villa, Gamla Enskede; 517 m² tomt; 15 mar 2013; +19,8%; 6 350 000 kr
Tallkrogsvägen 61; 67 + 67 m²; Villa, Enskede; 551 m² tomt; 7 feb 2013; —; 5 850 000 kr
Nylandsgatan 20; 72 + 45 m²; Villa, Enskede; 570 m² tomt; 20 feb 2013; —; 6 000 000 kr
Brättnevägen 3; 5 rum, 128 + 61 m²; Villa, Stureby; 672 m² tomt; 8 feb 2013; -2,3%; 5 375 000 kr
Kulstötarvägen 25; 5 rum, 79 + 79 m²; Villa, Enskede; 526 m² tomt; 23 jan 2013; +5,3%; 5 050 000 kr
Hammerstavägen 120; 5 rum, 69 + 69 m²; Villa, Tallkrogen; 489 m² tomt; 31 jan 2013; -3,4%; 4 590 000 kr
Dorpatsvägen 1; 6 rum, 102 + 57 m²; Villa, Enskede; 500 m² tomt; 1 feb 2013; +16,5%; 7 400 000 kr
Lingvägen 56; 4 rum, 65 + 65 m²; Villa, Tallkrogen; 541 m² tomt; 1 feb 2013; +2,7%; 3 750 000 kr
Skogsvägen 44; 115 + 53 m²; Villa, Enskede; 467 m² tomt; 1 feb 2013; —; 7 150 000 kr
Revisorsvägen 10; 145 + 58 m²; Villa, Enskede gård; 640 m² tomt; 22 jan 2013; —; 8 050 000 kr
Bergkantsvägen 8; 5 rum, 96 + 45 m²; Villa, Gamla Enskede; 523 m² tomt; 23 jan 2013; +0,6%; 6 540 000 kr
Bergkantsvägen 8; 5 rum, 96 + 45 m²; Villa, Gamla Enskede; 523 m² tomt; 23 jan 2013; +0,6%; 6 540 000 kr
Sågverksgatan 50; 174 + 19 m²; Villa, Enskede; 885 m² tomt; 7 dec 2012; —; 3 050 000 kr
Amatörvägen 15; 4 rum, 60 + 58 m²; Villa, Enskede-Tallkrogen; 338 m² tomt; 14 jan 2013; +1,4%; 3 700 000 kr
Wismarsvägen 5; 5 rum, 110 + 47 m²; Villa, Enskedefältet; 525 m² tomt; 24 jan 2013; +2,5%; 6 150 000 kr
Fållnäsgatan 3; 4 rum, 98 m²; Villa, Svedmyra; 424 m² tomt; 18 feb 2013; +9,1%; 5 450 000 kr
Olympiavägen 100; 4 rum, 88 m²; Villa, Enskede; 45 568 kr/m²; 21 dec 2012; +1,5%; 4 010 000 kr
Victor Balcks väg 158; 6 rum, 86 + 56 m²; Villa, Enskede; 542 m² tomt; 14 jan 2013; -2,0%; 4 700 000 kr
Victor Balcks väg 149; 4 rum, 54 + 49 m²; Villa, Enskede; 338 m² tomt; 15 jan 2013; +10,2%; 4 380 000 kr
Hemskogsvägen 221; 5 rum, 123 + 63 m²; Villa, Stureby; 726 m² tomt; 14 dec 2012; +8,8%; 6 525 000 kr
Hallstanäsvägen 8; 6 rum, 159 + 71 m²; Villa, Enskedefältet; 780 m² tomt; 28 dec 2012; +3,5%; 6 725 000 kr
Margaretavägen 76; 6 rum, 189 + 58 m²; Villa, Gamla Enskede; 577 m² tomt; 13 dec 2012; -1,7%; 7 850 000 kr
Nybyggarvägen 6; 7 rum, 185 + 267 m²; Villa, Enskede; 1 219 m² tomt; 2 jan 2013; -6,0%; 9 350 000 kr
Maratonvägen 64; 5 rum, 104 + 65 m²; Villa, Enskede; 520 m² tomt; 5 nov 2012; -1,9%; 4 800 000 kr
Utansjövägen 12; 8 rum, 180 + 91 m²; Villa, Enskedefältet; 643 m² tomt; 28 dec 2012; +17,4%; 8 775 000 kr
Tjärbrännargränd 7; 9 rum, 210 + 96 m²; Villa, Stureby; 724 m² tomt; 30 nov 2012; -0,5%; 7 435 000 kr
Sandsborgsvägen 4; 6 rum, 122 + 66 m²; Villa, Gamla Enskede; 689 m² tomt; 17 dec 2012; -4,2%; 5 650 000 kr
Muskögatan 3; 4 rum, 86 m²; Villa, Svedmyra; 63 081 kr/m²; 30 nov 2012; -1,3%; 5 425 000 kr
Finska gatan 55; 4 rum, 98 + 35 m²; Villa, Enskede; 630 m² tomt; 17 dec 2012; -4,7%; 5 240 000 kr
Lemmings väg 61; 69 + 62 m²; Villa, Enskede; 549 m² tomt; 17 dec 2012; —; 4 050 000 kr
Gamla Dalarövägen 18; 7 rum, 160 + 64 m²; Villa, Gamla Enskede; 606 m² tomt; 11 dec 2012; +4,5%; 7 000 000 kr
Dorpatsvägen 7; 4 rum, 112 + 96 m²; Villa, Enskede; 532 m² tomt; 23 nov 2012; -1,3%; 5 675 000 kr
Olympiavägen 96; 4 rum, 51 + 51 m²; Villa, Enskede; 478 m² tomt; 29 okt 2012; +0,0%; 3 490 000 kr
Victor Balcks väg 180; 5 rum, 127 + 78 m²; Villa, Enskede; 549 m² tomt; 28 nov 2012; +0,0%; 4 750 000 kr
Forstmästarvägen 17; 172 m²; Villa, Stureby; 30 233 kr/m²; 16 jan 2013; -5,4%; 5 200 000 kr
Nämdögatan 12; 6 rum, 118 + 50 m²; Villa, Enskede; 507 m² tomt; 30 nov 2012; -0,7%; 6 450 000 kr
Östrandsvägen 29; 5 rum, 138 + 81 m²; Villa, Enskede; 751 m² tomt; 27 nov 2011; —; 6 850 000 kr
Kålgårdsvägen 36; 5 rum, 65 + 65 m²; Villa, Enskede Gård; 596 m² tomt; 30 nov 2012; -5,1%; 4 700 000 kr
Sorundagatan 17; 6 rum, 105 + 105 m²; Villa, Enskede; 548 m² tomt; 3 dec 2012; -2,1%; 4 600 000 kr
Skönsmovägen 7; 3 rum, 71 m²; Villa, Stockholm; 1 118 m² tomt; 6 aug 2012; +9,5%; 3 010 000 kr
Tanneforsvägen 21; 5 rum, 146 + 20 m²; Villa, Stureby; 688 m² tomt; 28 nov 2012; -2,2%; 4 500 000 kr
Kolonivägen 31; 5 rum, 121 + 60 m²; Villa, Gamla Enskede; 538 m² tomt; 26 nov 2012; +11,3%; 7 125 000 kr
Odelbergsvägen 50; 5 rum, 151 + 70 m²; Villa, Enskede Gård; 679 m² tomt; 16 nov 2012; +1,3%; 6 580 000 kr
Finska gatan 8; 4 rum, 100 + 46 m²; Villa, Enskedefältet; 488 m² tomt; 19 okt 2012; +0,6%; 4 200 000 kr
Österbottensvägen 4; 5 rum, 105 + 63 m²; Villa, Enskedefältet; 519 m² tomt; 15 nov 2012; +0,7%; 4 985 000 kr
Hammerstavägen 118; 6 rum, 80 + 80 m²; Villa, Enskede; 562 m² tomt; 9 nov 2012; +0,0%; 5 300 000 kr
Sorundagatan 2; 5 rum, 93 + 32 m²; Villa, Enskede; 477 m² tomt; 20 nov 2012; -1,0%; 5 150 000 kr
Sorundagatan 2; 5 rum, 93 + 32 m²; Villa, Enskede; 477 m² tomt; 20 nov 2012; -1,0%; 5 150 000 kr
Björkvägen 3; 6 rum, 113 + 38 m²; Villa, Gamla Enskede; 548 m² tomt; 15 nov 2012; +0,0%; 6 300 000 kr
Uddeholmsvägen 207; 6 rum, 108 + 45 m²; Villa, Stureby; 670 m² tomt; 16 nov 2012; +0,0%; 4 650 000 kr
Stubbvägen 20; 6 rum, 155 + 78 m²; Villa, Stockholm; 700 m² tomt; 1 okt 2012; +6,9%; 8 500 000 kr
Källvägen 31; 3 rum, 90 + 42 m²; Villa, Gamla Enskede; 535 m² tomt; 1 nov 2012; +2,1%; 5 820 000 kr
Stabbläggarbacken 1; 129 + 73 m²; Villa, Enskede; 746 m² tomt; 15 nov 2012; —; 7 250 000 kr
Torögatan 69; 3 rum, 65 + 60 m²; Villa, Stockholm; 495 m² tomt; 1 aug 2012; +12,5%; 3 320 000 kr
Fågelkärrsvägen 7; 120 + 70 m²; Villa, Enskede; 656 m² tomt; 26 okt 2012; —; 6 529 000 kr
Plantskolevägen 66; 5 rum, 140 + 77 m²; Villa, Gamla Enskede; 705 m² tomt; 20 aug 2012; -3,2%; 7 500 000 kr
Stockholmsvägen 48; 6 rum, 139 + 74 m²; Villa, Gamla Enskede; 513 m² tomt; 31 okt 2012; +11,9%; 8 900 000 kr
Kolonivägen 8; 8 rum, 184 + 90 m²; Villa, Enskede; 605 m² tomt; 29 okt 2012; +0,0%; 9 500 000 kr
Långåkersvägen 59; 6 rum, 172 + 52 m²; Villa, Enskede; 188 m² tomt; 27 nov 2012; -0,8%; 6 450 000 kr
Olympiavägen 61; 5 rum, 54 + 50 m²; Villa, Enskede; 326 m² tomt; 24 okt 2012; +10,6%; 3 860 000 kr
Vivstavarvsvägen 227; 7 rum, 172 + 103 m²; Villa, Stureby; 956 m² tomt; 28 jun 2012; +9,6%; 6 575 000 kr
Polovägen 21; 6 rum, 86 + 84 m²; Villa, Tallkrogen; 490 m² tomt; 27 jan 2012; +0,5%; 5 000 000 kr
Kapellvägen 2; 5 rum, 123 + 85 m²; Villa, Enskede; 517 m² tomt; 18 nov 2012; +4,3%; 7 510 000 kr
Stubbvägen 18; 7 rum, 220 + 88 m²; Villa, Gamla Enskede; 700 m² tomt; 24 sep 2012; -13,6%; 9 500 000 kr
Bandhagsvägen 33; 143 + 85 m²; Villa, Enskede; 755 m² tomt; 22 okt 2012; —; 4 500 000 kr
Tallkrogsvägen 92; 5 rum, 76 + 66 m²; Villa, Tallkrogen; 488 m² tomt; 1 okt 2012; -2,3%; 4 300 000 kr
Långåkersvägen 65; 5 rum, 179 + 65 m²; Villa, Stockholm; 632 m² tomt; 14 aug 2012; +6,3%; 4 675 000 kr
Träningsvägen 12; 6 rum, 77 + 77 m²; Villa, Enskede; 567 m² tomt; 15 okt 2012; +9,3%; 4 975 000 kr
Olympiavägen 8; 3 rum, 66 + 58 m²; Villa, Enskede; 559 m² tomt; 12 okt 2012; +4,4%; 3 650 000 kr
Hemskogsvägen 224; 6 rum, 169 + 46 m²; Villa, Enskedefältet; 1 062 m² tomt; 11 okt 2012; +2,0%; 7 500 000 kr
Lindevägen 14; 6 rum, 144 + 51 m²; Villa, Enskede gård; 636 m² tomt; 12 okt 2012; +6,9%; 8 500 000 kr
Torögatan 80; 67 + 67 m²; Villa, Enskede; 500 m² tomt; 28 sep 2012; —; 1 000 000 kr
Tussmötevägen 235; 134 + 93 m²; Villa, Enskede; 812 m² tomt; 8 okt 2012; —; 5 500 000 kr
Olympiavägen 59; 4 rum, 54 + 54 m²; Villa, Enskede; 340 m² tomt; 1 okt 2012; +2,0%; 3 825 000 kr
Margaretavägen 32; 4 rum, 75 + 40 m²; Villa, Gamla Enskede; 358 m² tomt; 1 okt 2012; -5,5%; 5 200 000 kr
Tryffelgränd 12; 6 rum, 136 + 72 m²; Villa, Enskede; 587 m² tomt; 7 nov 2012; +0,8%; 6 300 000 kr
Domsjögränd 3; 8 rum, 223 + 76 m²; Villa, Enskedefältet; 1 226 m² tomt; 1 okt 2012; +11,7%; 8 100 000 kr
Dorpatsvägen 1; 5 rum, 102 + 57 m²; Villa, Enskede; 72 549 kr/m²; 1 nov 2012; +19,4%; 7 400 000 kr
Magnebergskroken 11; 7 rum, 188 + 95 m²; Villa, Enskede; 756 m² tomt; 30 okt 2012; -13,0%; 6 350 000 kr
Plantskolevägen 38; 4 rum, 82 + 43 m²; Villa, Gamla Enskede; 481 m² tomt; 14 sep 2012; -2,4%; 5 075 000 kr
Hammerstavägen 96; 8 rum, 152 + 80 m²; Villa, Enskede; 507 m² tomt; 14 sep 2012; +0,5%; 6 630 000 kr
Graningegränd 18; 5 rum, 131 + 64 m²; Villa, Stureby; 776 m² tomt; 31 aug 2012; -3,6%; 5 300 000 kr
Tallkrogsvägen 61; 5 rum, 83 + 67 m²; Villa, Enskede; 551 m² tomt; 14 sep 2012; +17,3%; 6 100 000 kr
Tallkrogsvägen 61; 5 rum, 83 + 67 m²; Villa, Enskede; 551 m² tomt; 14 sep 2012; +17,3%; 6 100 000 kr
Solvägen 20; 115 + 52 m²; Villa, Enskede; 588 m² tomt; 28 feb 2012; —; 1 595 000 kr
Herrhagsvägen 127; 3 rum, 66 + 66 m²; Villa, Tallkrogen; 564 m² tomt; 2 jul 2012; +17,2%; 3 750 000 kr
Livlandsgatan 154; 3 rum, 66 + 39 m²; Villa, Enskedefältet; 534 m² tomt; 21 aug 2012; +9,8%; 4 500 000 kr
Grycksbovägen 42; 5 rum, 117 + 44 m²; Villa, Stureby; 643 m² tomt; 31 aug 2012; +0,0%; 4 400 000 kr
Herrhagsvägen 61; 3 rum, 66 + 61 m²; Villa, Tallkrogen; 571 m² tomt; 13 jun 2012; +4,2%; 3 750 000 kr
Lingvägen 56; 4 rum, 65 + 65 m²; Villa, Enskede; 541 m² tomt; 31 aug 2012; +0,0%; 3 590 000 kr
Magnebergskroken 5; 6 rum, 204 + 84 m²; Villa, Gamla Enskede; 678 m² tomt; 24 aug 2012; +0,0%; 7 950 000 kr
Kottgatan 203; 7 rum, 213 + 21 m²; Villa, Enskede; 1 150 m² tomt; 31 aug 2012; +2,2%; 7 050 000 kr
Kvarnsvedsvägen 2; 109 + 39 m²; Villa, Enskede; 811 m² tomt; 31 aug 2012; —; 5 800 000 kr
Murklevägen 54; 3 rum, 81 + 44 m²; Villa, Gamla Enskede; 488 m² tomt; 27 aug 2012; +2,5%; 4 100 000 kr
Odelbergsvägen 52; 7 rum, 203 + 71 m²; Villa, Enskede Gård; 679 m² tomt; 31 aug 2012; +4,5%; 8 675 000 kr
Fasanvägen 3; 5 rum, 110 + 110 m²; Villa, Tallkrogen; 602 m² tomt; 1 aug 2012; +14,5%; 5 670 000 kr
Iggesundsvägen 66; 6 rum, 160 + 40 m²; Villa, Stockholm; 189 m² tomt; 15 jun 2012; +0,0%; 4 695 000 kr
Klamparbacken 8; 6 rum, 107 + 54 m²; Villa, Stureby; 600 m² tomt; 15 aug 2012; -0,8%; 5 850 000 kr
Kådstigen 4; 5 rum, 142 m²; Villa, Stockholm; 607 m² tomt; 13 aug 2012; -8,2%; 4 500 000 kr
Herrhagsvägen 7; 6 rum, 132 + 87 m²; Villa, Svedmyra; 494 m² tomt; 14 aug 2012; +7,9%; 6 150 000 kr
Tanneforsvägen 28; 6 rum, 150 + 27 m²; Villa, Stureby; 678 m² tomt; 15 aug 2012; -3,2%; 5 250 000 kr
Åbogatan 18; 6 rum, 135 + 60 m²; Villa, Enskede; 478 m² tomt; 2 okt 2012; -12,1%; 5 800 000 kr
Skönviksvägen 306; 4 rum, 90 m²; Villa, Stureby; 44 693 kr/m²; 1 okt 2012; +0,6%; 4 000 000 kr
Nylandsgatan 17; 71 + 42 m²; Villa, Enskede; 508 m² tomt; 29 jun 2012; —; 5 700 000 kr
Skutskärsvägen 1; 154 + 78 m²; Villa, Enskede; 1 153 m² tomt; 2 maj 2012; —; 5 900 000 kr
Olympiavägen 84; 5 rum, 78 + 81 m²; Villa, Stockholm; 487 m² tomt; 14 aug 2012; -3,1%; 3 770 000 kr
Husumsgränd 2; 4 rum, 75 + 59 m²; Villa, Enskede; 225 m² tomt; 8 aug 2012; -4,3%; 3 325 000 kr
Österbottensvägen 16; 6 rum, 80 + 40 m²; Villa, Enskedefältet; 510 m² tomt; 1 aug 2012; +0,0%; 5 100 000 kr
Stralsundsgatan 46; 5 rum, 91 + 65 m²; Villa, Enskedefältet; 519 m² tomt; 1 jun 2012; -2,5%; 5 800 000 kr
Olympiavägen 60; 4 rum, 63 + 56 m²; Villa, Tallkrogen; 504 m² tomt; 1 aug 2012; -5,3%; 3 600 000 kr
Träningsvägen 16; 4 rum, 53 + 50 m²; Villa, Stockholm; 364 m² tomt; 1 aug 2012; +14,8%; 3 330 000 kr
Sandsborgsvägen 30; 5 rum, 135 + 63 m²; Villa, Enskededalen; 590 m² tomt; 3 aug 2012; -4,1%; 6 235 000 kr
Östrandsvägen 41; 7 rum, 121 + 111 m²; Villa, Enskede; 882 m² tomt; 3 aug 2012; +3,6%; 6 732 000 kr
Svedmyrastigen 19; 4 rum, 72 + 72 m²; Villa, Svedmyra; 731 m² tomt; 30 jul 2012; +8,9%; 4 300 000 kr
Victor Balcks väg 115; 6 rum, 77 + 53 m²; Villa, Tallkrogen; 337 m² tomt; 27 jul 2012; -3,8%; 3 800 000 kr
Maratonvägen 61; 5 rum, 88 + 44 m²; Villa, Tallkrogen; 457 m² tomt; 15 jun 2012; +0,0%; 5 950 000 kr
Estlandsgatan 124; 5 rum, 122 + 39 m²; Villa, Stockholm; 499 m² tomt; 16 jul 2012; +20,0%; 7 140 000 kr
Palmfeltsvägen 45; 7 rum, 134 + 41 m²; Villa, Enskede; 592 m² tomt; 18 maj 2012; +0,0%; 6 700 000 kr
Fållnäsgatan 87; 69 + 69 m²; Villa, Enskede; 505 m² tomt; 25 jun 2012; —; 1 000 000 kr
Fållnäsgatan 87; 69 + 69 m²; Villa, Enskede; 505 m² tomt; 25 jun 2012; —; 1 000 000 kr
Timmerkörargränd 12; 154 + 140 m²; Villa, Enskede; 791 m² tomt; 2 jul 2012; —; 3 550 000 kr
Sockenvägen 427; 145 + 72 m²; Villa, Enskede; 650 m² tomt; 11 jul 2012; —; 7 350 000 kr
Enskedevägen 27; 6 rum, 144 + 64 m²; Villa, Stockholm; 532 m² tomt; 6 jul 2012; +3,1%; 6 700 000 kr
Muskögatan 15; 4 rum, 77 + 40 m²; Villa, Enskede; 538 m² tomt; 26 jun 2012; +7,1%; 5 350 000 kr
Tallkrogsvägen 55; 3 rum, 65 + 65 m²; Villa, Tallkrogen; 551 m² tomt; 29 jun 2012; -5,1%; 2 800 000 kr
Olympiavägen 127; 5 rum, 65 + 65 m²; Villa, Enskede; 500 m² tomt; 1 jun 2012; +5,9%; 4 500 000 kr
Viborgska vägen 17; 4 rum, 87 + 46 m²; Villa, Enskedefältet; 507 m² tomt; 31 maj 2012; -1,9%; 5 250 000 kr
Herrhagsvägen 10; 3 rum, 83 + 54 m²; Villa, Enskede; 522 m² tomt; 2 jul 2012; -6,1%; 3 750 000 kr
Kådstigen 1; 6 rum, 171 + 63 m²; Villa, Stockholm; 756 m² tomt; 28 jun 2012; -1,5%; 6 400 000 kr
Livlandsgatan 139; 6 rum, 101 + 55 m²; Villa, Enskedefältet; 402 m² tomt; 2 jul 2012; +8,1%; 7 000 000 kr
Stralsundsgatan 20; 4 rum, 82 + 40 m²; Villa, Enskedefältet; 525 m² tomt; 29 jun 2012; -5,5%; 4 250 000 kr
Hanvedsgatan 10; 5 rum, 64 + 62 m²; Villa, Enskede; 459 m² tomt; 18 jun 2012; +0,0%; 4 250 000 kr
Krokvägen 103; 153 + 82 m²; Villa, Enskede; 624 m² tomt; 1 jun 2012; —; 8 150 000 kr
Herrhagsvägen 102; 3 rum, 70 + 66 m²; Villa, Tallkrogen; 577 m² tomt; 20 jun 2012; -7,1%; 3 600 000 kr
Uddeholmsvägen 218; 5 rum, 77 + 75 m²; Villa, Enskede; 641 m² tomt; 19 jun 2012; -0,9%; 5 450 000 kr
Fållnäsgatan 58; 5 rum, 136 + 75 m²; Villa, Enskede; 485 m² tomt; 15 jun 2012; +13,5%; 5 900 000 kr
Fållnäsgatan 11; 4 rum, 85 + 44 m²; Villa, Enskede; 477 m² tomt; 1 jun 2012; +3,7%; 4 925 000 kr
Östrandsvägen 6; 120 + 65 m²; Villa, Enskede; 986 m² tomt; 1 jun 2012; —; 5 000 000 kr
Muskögatan 30; 6 rum, 67 + 67 m²; Villa, Svedmyra; 626 m² tomt; 4 maj 2012; +11,1%; 5 325 000 kr
Herrhagsvägen 113; 6 rum, 66 + 82 m²; Villa, Enskede; 484 m² tomt; 13 apr 2012; +6,1%; 4 350 000 kr
Svedmyrastigen 11; 71 + 70 m²; Villa, Enskede; 500 m² tomt; 17 maj 2001; —; 175 000 kr
Handelsvägen 65; 4 rum, 105 + 102 m²; Villa, Gamla Enskede; 517 m² tomt; 15 maj 2012; +0,8%; 4 990 000 kr
Lemmings väg 65; 5 rum, 67 + 79 m²; Villa, Gubbängen; 645 m² tomt; 15 maj 2012; +0,0%; 3 950 000 kr
Margaretavägen 45; 4 rum, 90 + 35 m²; Villa, Gamla Enskede; 146 m² tomt; 31 okt 2008; +22,9%; 5 100 000 kr
Hammerstavägen 131; 6 rum, 92 + 65 m²; Villa, Enskede-Tallkrogen; 470 m² tomt; 31 okt 2008; +17,6%; 4 320 000 kr
Bägerstavägen 36; 87 + 68 m²; Villa, Enskede gård; 678 m² tomt; 25 feb 2011; —; 4 900 000 kr
Häringevägen 5; 6 rum, 85 + 77 m²; Villa, Tallkrogen; 472 m² tomt; 15 maj 2012; +4,7%; 4 475 000 kr
Uleåborgsvägen 15; 6 rum, 126 + 45 m²; Villa, Enskedefältet; 507 m² tomt; 27 apr 2012; -2,5%; 5 800 000 kr
Björkvägen 32; 4 rum, 67 + 39 m²; Villa, Gamla Enskede; 423 m² tomt; 10 maj 2012; +7,3%; 5 175 000 kr
Mellanvägen 11; 107 + 58 m²; Villa, Enskede; 485 m² tomt; 16 mar 2012; —; 5 200 000 kr
Stralsundsgatan 36; 4 rum, 92 + 45 m²; Villa, Enskedefältet; 553 m² tomt; 2 maj 2012; +0,4%; 5 825 000 kr
Backvägen 21; 4 rum, 65 + 33 m²; Villa, Gamla Enskede; 253 m² tomt; 4 maj 2012; +8,6%; 5 540 000 kr
Arbottnavägen 6; 3 rum, 69 + 69 m²; Villa, Tallkrogen; 736 m² tomt; 27 apr 2012; +19,1%; 4 170 000 kr
Amatörvägen 50; 4 rum, 82 + 82 m²; Villa, Enskede; 468 m² tomt; 2 maj 2012; -4,1%; 3 525 000 kr
Maratonvägen 43; 4 rum, 95 + 48 m²; Villa, Tallkrogen; 501 m² tomt; 23 mar 2012; +2,5%; 4 050 000 kr
Maratonvägen 43; 4 rum, 95 + 48 m²; Villa, Tallkrogen; 501 m² tomt; 23 mar 2012; +2,5%; 4 050 000 kr
Hanvedsgatan 12; 3 rum, 64 + 62 m²; Villa, Tallkrogen; 459 m² tomt; 27 apr 2012; -2,6%; 3 700 000 kr
Mörkövägen 67; 3 rum, 65 + 65 m²; Villa, Tallkrogen; 526 m² tomt; 15 dec 2011; +12,9%; 3 950 000 kr
Träningsvägen 42; 66 + 60 m²; Villa, Enskede; 436 m² tomt; 4 apr 2012; —; 4 000 000 kr
Munkedalsvägen 8; 5 rum, 72 + 83 m²; Villa, Stureby; 567 m² tomt; 13 apr 2012; +8,2%; 4 600 000 kr
Timmerkörargränd 3; 6 rum, 190 + 84 m²; Villa, Stureby; 838 m² tomt; 2 apr 2012; +0,0%; 8 350 000 kr
Uleåborgsvägen 11; 7 rum, 127 + 67 m²; Villa, Enskede Gård; 490 m² tomt; 10 apr 2012; +1,6%; 6 500 000 kr
Kolonivägen 33; 5 rum, 118 + 50 m²; Villa, Gamla Enskede; 569 m² tomt; 4 apr 2012; -2,7%; 7 200 000 kr
Plantskolevägen 8; 5 rum, 113 + 81 m²; Villa, Enskede; 538 m² tomt; 26 mar 2012; +0,1%; 4 800 000 kr
Nämdögatan 6; 6 rum, 70 + 120 m²; Villa, Svedmyra; 514 m² tomt; 10 feb 2012; -4,3%; 4 450 000 kr
Kulstötarvägen 43; 5 rum, 70 + 70 m²; Villa, Enskede; 440 m² tomt; 9 mar 2012; +11,4%; 3 900 000 kr
Kulstötarvägen 77; 6 rum, 65 + 63 m²; Villa, Enskede; 498 m² tomt; 13 jan 2012; +20,8%; 4 350 000 kr
Grycksbovägen 60; 10 rum, 220 + 100 m²; Villa, Stureby; 675 m² tomt; 1 mar 2012; -1,4%; 6 800 000 kr
Fållnäsgatan 48; 86 + 46 m²; Villa, Enskede; 485 m² tomt; 1 mar 2012; —; 6 075 000 kr
Runövägen 13; 6 rum, 93 + 46 m²; Villa, Gamla Enskede; 553 m² tomt; 24 okt 2011; +29,7%; 6 225 000 kr
Maratonvägen 33; 6 rum, 78 + 106 m²; Villa, Enskede-Tallkrogen; 545 m² tomt; 23 feb 2012; +13,0%; 4 290 000 kr
Solvägen 23; 6 rum, 138 + 64 m²; Villa, Enskede; 786 m² tomt; 24 feb 2012; —; 8 500 000 kr
Hyltevägen 14; 5 rum, 127 + 67 m²; Villa, Enskede; 644 m² tomt; 1 mar 2012; +2,0%; 5 000 000 kr
Fasanvägen 1; 5 rum, 66 + 66 m²; Villa, Tallkrogen; 540 m² tomt; 24 feb 2012; +10,0%; 4 620 000 kr
Krokvägen 20; 5 rum, 108 + 46 m²; Villa, Enskede; 275 m² tomt; 1 mar 2012; +0,9%; 5 850 000 kr
Kålgårdsvägen 5; 5 rum, 94 + 64 m²; Villa, Enskede Gård; 629 m² tomt; 27 feb 2012; +10,0%; 4 950 000 kr
